User,Agency,Route,Run,VehicleID,ForwardEnd,VehicleCount,VehiclePosition,DepartureStop,ArrivalStop,Date,DepartureTime,ArrivalTime,Notes0,Notes1,Notes2,Notes3,Notes4
Seanny,BART,Yellow ,,3137,Y,8,1,12th St,Powell,2024-10-19,11:52:00,12:06:00,,,,,
Seanny,MUNI,K,46,2016,B,2,2,Powell,Church,2024-10-19,12:42:00,12:47:00,,,,,
Seanny,MUNI,22,404,5714,,,,Church St & Duboce Ave - 17074,Fillmore St & Oak St - 14613,2024-10-19,13:04:00,13:09:00,,,,,
Seanny,MUNI,22,399,5738,,,,Fillmore St & Haight St,Church St & Market St,2024-10-19,15:46:00,15:50:00,,,,,
Seanny,MUNI,L,45,1484,A,2,2,Church,Castro,2024-10-19,15:52:00,15:54:00,,,,,
Seanny,MUNI,L,121,2022,A,2,1,Castro,Civic Center,2024-10-19,16:33:00,16:38:00,,,,,
Seanny,MUNI,19,,,,,,8th St & Market St -,,2024-10-19,,,,,,,
Seanny,AC Transit,88,,1578,,,,11th St & Harrison St,Madison St & 9th St,2024-10-21,9:32:00,,,,,,
Seanny,Alaska,AS 3357,,N178SY,,,,SFO - B10,SAN - 2-26,2024-10-21,,,Sky West,Embraer E175LR,E75L,,
Seanny,AirTrain SFO,Blue,,,,,,Terminal 1,Garage G BART,2024-10-24,15:53:00,16:00:00,,,,,
Seanny,BART,Yellow,,4476,X,8,3,SFO,12th St,2024-10-24,16:09:00,16:51:00,,,,,
Seanny,Alaska,AS 3478,,N176SY,,,,SAN - 33,SFO - B15,2024-10-24,,,Sky West,Embraer E175LR,E75L,,
Seanny,BART,Yellow ,,3234,Y,8,1,12th St,Embarcadero,2024-10-29,7:57:00,8:09:00,,,,,
Seanny,MUNI,43,655,8960,,,,Marina Blvd & Laguna St,Lombard St & Pierce St,2024-10-29,15:05:00,15:10:00,,,,,
Seanny,MUNI,43,682,8771,,,,Lombard St & Pierce St,Marina Blvd & Laguna St,2024-10-29,17:14:00,17:21:00,,,,,
Seanny,BART,Yellow,,4363,X,8,6,12th St,Embarcadero ,2024-10-30,8:07:00,8:18:00,,,,,
Seanny,MUNI,F,,1006,B,,,Market St & Gough St,Market St & 8th St,2024-10-30,17:38:00,17:44:00,,,,,
Seanny,BART,Yellow,,4453,X,8,7,Civic Center,12th St,2024-10-30,17:56:00,18:11:00,,,,,
Seanny,BART,Yellow,,3276,Y,8,1,12th St,Montgomery,2024-10-31,9:29:00,9:42:00,,,,,
Seanny,BART,Red,,3034,X,6,6,Montgomery,12th St,2024-10-31,16:32:00,16:45:00,,,,,
Seanny,BART,Yellow,,3129,Y,8,1,12th St,Civic Center,2024-11-01,21:59:00,22:15:00,,,,,
Seanny,BART,Yellow,,3233,Y,8,1,12th St,Montgomery,2024-11-03,15:10:00,15:23:00,,,,,
Seanny,MUNI,8,290,6579,,,,Kearny St & Geary St - 14822,Columbus Ave & Green St -,2024-11-03,15:34:00,15:45:00,,,,,
Seanny,BART,Yellow,,3267,Y,8,1,12th St,Montgomery,2024-11-05,9:16:00,9:28:00,,,,,
Seanny,BART,Red,,4114,Y,8,7,Montgomery,12th St,2024-11-05,17:10:00,17:23:00,,,,,
Seanny,BART,Yellow ,,3233,Y,8,1,12th St,Montgomery,2024-11-06,10:10:00,10:23:00,,,,,
Seanny,BART,Red,,3057,X,6,6,16th St,12th St,2024-11-06,17:41:00,18:02:00,Updated display,,,,
Seanny,BART,Yellow,,3177,Y,8,1,12th St,Montgomery,2024-11-07,8:23:00,8:36:00,Outlet in X end,,,,
Seanny,BART,Yellow ,,4485,Y,8,7,Montgomery,12th St,2024-11-07,16:29:00,16:42:00,,,,,
Seanny,BART,Yellow,,4079,Y,8,3,12th St,Civic Center,2024-11-09,12:50:00,13:05:00,,,,,
Seanny,Golden Gate Transit,130,1510,1958,,,,Larkin St & Grove St,Lombard St & Fillmore St,2024-11-09,13:27:00,,,,,,
Seanny,MUNI,30,392,7274,,,,Chestnut St & Fillmore St,Stockton St & Columbus Ave,2024-11-09,14:22:00,14:37:00,Last stop announced as Stockton & Green,,,,
Seanny,MUNI,T,108,2062,B,2,2,Chinatown,Union Square,2024-11-09,17:20:00,17:21:00,,,,,
Seanny,MUNI,L,75,2012,A,2,2,Powell,Church,2024-11-09,17:37:00,17:39:00,,,,,
Seanny,BART,Yellow ,,3068,Y,8,1,12th St,Montgomery,2024-11-12,9:30:00,9:43:00,Outlet in X end,,,,
Seanny,BART,Yellow,,4016,X,8,7,Montgomery,12th St,2024-11-12,17:19:00,17:31:00,,,,,
Seanny,BART,Red,,3061,Y,6,1,12th St,Montgomery,2024-11-13,9:37:00,9:50:00,,,,,
Seanny,MUNI,N,99,2013,A,2,1,King St & 2nd St,Civic Center,2024-11-13,17:57:00,18:15:00,,,,,
Seanny,BART,Yellow,,3063,Y,8,1,12th St,Embarcadero ,2024-11-14,9:21:00,9:32:00,,,,,
Seanny,MUNI,N,61,2108,B,2,2,Embarcadero ,King St & 2nd St,2024-11-14,9:47:00,9:54:00,,,,,
Seanny,BART,Red,,3092,X,6,6,Montgomery,12th St,2024-11-14,16:51:00,17:04:00,Outlet in X end,,,,
Seanny,BART,Red,,3105,Y,6,1,Embarcadero ,16th St,2024-11-19,12:11:00,12:32:00,Older black guy with backpack and walking stick came into the car from #2 just before West Oakland and started ranting about being mistreated by foreigners. He got off at Powell.,Stopped at Powell for several minutes while BART police looked for the guy and checked that no one had been hurt. Resumed at 12:29:00.,,,
Seanny,MUNI,22,385,5738,,,,16th St & Mission St - 200821,Fillmore St & Oak St - 14631,2024-11-19,12:37:00,12:51:00,"Very full - standing-room only, and jockeying at every stop",,,,
Seanny,MUNI,22,401,5712,,,,Fillmore St & Oak St - 14632,Church St & Market St - ,2024-11-19,13:38:00,13:42:00,,,,,
Seanny,MUNI,K,83,2141,B,2,1,Church,Embarcadero ,2024-11-19,14:17:00,14:25:00,,,,,
Seanny,MUNI,N,18,2034,B,2,2,Embarcadero ,King St & 2nd St,2024-11-19,14:30:00,14:37:00,,,,,
Seanny,MUNI,N,76,2119,A,2,1,King St & 2nd St,Montgomery,2024-11-19,17:00:00,17:09:00,,,,,
Seanny,BART,Yellow,,4160,Y,8,7,Montgomery,12th St,2024-11-19,17:13:00,17:27:00,,,,,
Seanny,BART,Red ,,3271,Y,6,1,12th St,Embarcadero ,2024-11-20,9:47:00,,,,,,
Seanny,MUNI,N,,2088,B,2,2,Embarcadero ,King St & 2nd St,2024-11-20,10:05:00,10:12:00,,,,,
Seanny,MUNI,N,70,2117,A,2,1,King St & 2nd St,Van Ness,2024-11-20,16:27:00,16:42:00,,,,,
Seanny,MUNI,N,77,2112,A,2,1,Van Ness,Civic Center,2024-11-20,17:40:00,17:41:00,,,,,
Seanny,BART,Yellow ,,4055,Y,8,2,Civic Center,12th St,2024-11-20,17:44:00,17:58:00,Station display at Y end out,,,,
Seanny,BART,Yellow,,4160,X,8,2,12th St,Embarcadero ,2024-11-21,9:32:00,9:43:00,Down escalator at NE corner of 11th & Broadway blocked off.,,,,
Seanny,MUNI,N,61,2057,B,2,2,Embarcadero ,King St & 2nd St,2024-11-21,9:51:00,10:00:00,,,,,
Seanny,MUNI,N,70,2090,B,2,1,King St & 2nd St,Embarcadero ,2024-11-21,16:27:00,16:36:00,Stop display skipped this train,,,,
Seanny,BART,Yellow,,4257,X,8,7,Embarcadero ,12th St,2024-11-21,16:39:00,16:53:00,,,,,
Seanny,BART,Yellow,,3032,Y,8,2,12th St,Embarcadero ,2024-11-22,9:32:00,9:49:00,Stopped in the tunnel between 12th St and West Oakland for several minutes.,Outlet in X end,Orange Beryessa train preceding headway sign was out.,,
Seanny,MUNI,N,29,2007,B,2,2,Embarcadero ,King St & 2nd St,2024-11-22,9:54:00,10:00:00,,,,,
Seanny,MUNI,N,99,2101,A,2,1,King St & 2nd St,Embarcadero ,2024-11-22,15:38:00,15:53:00,,,,,
Seanny,BART,Red,,3202,X,6,6,Embarcadero ,12th St,2024-11-22,16:01:00,16:14:00,"Some alert sound going off in the car except when there was an announcement. It was two consecutive tones, high and low, a third apart, with a very short pause between.",,,,
Seanny,BART,Orange,,3238,Y,6,1,12th St,Hayward,2024-11-24,14:34:00,14:56:00,,,,,
Seanny,BART,Yellow,,3265,Y,8,1,12th St,Embarcadero ,2024-11-25,10:31:00,10:43:00,,,,,
Seanny,MUNI,N,2,2094,A,2,2,Embarcadero ,King St & 2nd St,2024-11-25,10:50:00,10:57:00,,,,,
Seanny,MUNI,N,,2036,A,2,1,King St & 2nd St,Powell,2024-11-25,16:59:00,17:10:00,,,,,
Seanny,BART,Yellow,,4016,X,8,7,Powell,12th St,2024-11-25,17:16:00,17:29:00,,,,,
Seanny,BART,Red ,,4403,X,6,2,12th St,Embarcadero ,2024-11-26,9:25:00,9:42:00,,,,,
Seanny,MUNI,N,41,2120,B,2,2,Embarcadero ,King St & 2nd St,2024-11-26,9:54:00,10:02:00,,,,,
Seanny,MUNI,N,94,2037,B,2,1,King St & 2nd St,Civic Center,2024-11-26,17:37:00,17:52:00,,,,,
Seanny,BART,Yellow,,4204,Y,8,7,Civic Center,12th St,2024-11-26,17:56:00,18:11:00,Turf dancer,,,,
Seanny,Southwest,WN 1413,,N8676A,,,,OAK - 20,PHX - C8,2024-11-27,,,Pushback: 11:50:00,Takeoff: 11:56:00,Touchdown: 14:24:00,At gate: 14:28:00,
Seanny,Phoenix Sky Harbor International Airport,PHX Sky Train,,7,,3,3,Terminal 4 Station,Rental Car Station,2024-11-27,,15:14:00,,,,,
Seanny,Valley Metro,Valley Metro Rail,,204,A,2,1,19th Ave/Camelback,Van Buren/1st St,2024-11-30,12:35:00,12:53:00,,,,,
Seanny,Valley Metro,Valley Metro Rail,,113,B,2,2,Van Buren/1st Ave,Mill Ave/3rd St,2024-11-30,14:09:00,14:41:00,,,,,
Seanny,Valley Metro,Valley Metro Streetcar,,183,B,,,3rd St/Ash Ave,Dorsey/Apache Blvd,2024-11-30,15:05:00,15:19:00,,,,,
Seanny,Valley Metro,Valley Metro Rail,,206,A,2,1,Dorsey/Apache Blvd,Mill Ave/3rd St,2024-11-30,15:36:00,15:46:00,,,,,
Seanny,Valley Metro,Valley Metro Rail,,132,A,2,2,Mill Ave/3rd St,19th Ave/Camelback,2024-11-30,16:15:00,17:05:00,Announcement volume too loud,,,,
Seanny,Valley Metro,PHX Sky Train,,34,,3,1,Rental Car Station,Terminal 4 Station,2024-12-03,12:27:00,12:36:00,,,,,
Seanny,Southwest,WN 2284,,N222WN,,,,PHX - D3,OAK - 21,2024-12-03,,,Pushback: 14:38:00,Takeoff: 14:48:00,Touchdown: 15:23:00,Gate: 15:28:00,
Seanny,BART,Red,,3082,Y,6,1,12th St,Montgomery,2024-12-04,9:38:00,9:55:00,Number plate missing at Y end,,,,
Seanny,BART,Yellow,,,Y,8,7,16th St,12th St,2024-12-04,17:53:00,18:11:00,,,,,
Seanny,BART,Yellow,,3017,Y,8,1,12th St,Montgomery,2024-12-05,9:32:00,9:45:00,,,,,
Seanny,BART,Yellow,,4058,X,8,7,Montgomery,12th St,2024-12-05,16:46:00,16:58:00,,,,,
Seanny,BART,Yellow,,,,8,1,12th St,Montgomery,2024-12-06,,9:47:00,,,,,
Seanny,BART,Yellow,,4058,X,8,7,Montgomery,12th St,2024-12-06,17:19:00,17:31:00,,,,,
Seanny,BART,Yellow,,3086,Y,8,1,12th St,Montgomery,2024-12-09,9:31:00,9:45:00,,,,,
Seanny,BART,Yellow ,,4033,X,8,7,Montgomery,12th St,2024-12-09,16:39:00,16:52:00,,,,,
Seanny,BART,Yellow,,3138,Y,8,1,12th St,Montgomery,2024-12-10,,9:43:00,,,,,
Seanny,MUNI,N,50,2093,B,2,1,King St & 2nd St,Embarcadero ,2024-12-10,17:28:00,17:36:00,,,,,
Seanny,BART,Yellow ,,4477,X,8,7,Embarcadero ,12th St,2024-12-10,17:42:00,17:53:00,,,,,
Seanny,BART,Yellow,,3162,Y,8,1,12th St,Embarcadero ,2024-12-11,9:34:00,9:46:00,,,,,
Seanny,MUNI,N,61,1542,B,2,2,Embarcadero ,King St & 2nd St,2024-12-11,9:54:00,10:00:00,,,,,
Seanny,MUNI,F,,1842,,,,Market St & Guerrero St - 15675,Market St & 4th St - 15643,2024-12-11,18:42:00,,,,,,
Seanny,BART,Red,,3122,X,6,1,Powell,12th St,2024-12-11,,20:44:00,,,,,
Seanny,BART,Orange,,3216,Y,6,1,12th St,Lake Merritt ,2024-12-12,8:53:00,8:56:00,,,,,
Seanny,BART,Green,,4230,Y,6,2,Lake Merritt,Embarcadero ,2024-12-12,9:11:00,9:24:00,,,,,
Seanny,MUNI,N,18,2105,B,2,2,Embarcadero ,King St & 2nd St,2024-12-12,9:31:00,9:38:00,,,,,
Seanny,MUNI,N,121,2016,A,2,1,King St & 2nd St - 15237,Powell,2024-12-12,16:46:00,17:01:00,,,,,
Seanny,BART,Yellow,,4260,X,8,7,Powell,12th St,2024-12-12,17:07:00,17:21:00,,,,,
Seanny,BART,Yellow,,3190,Y,8,1,12th St,Embarcadero ,2024-12-13,10:00:00,10:12:00,,,,,
Seanny,MUNI,N,34,2115,B,2,2,Embarcadero ,King St & 2nd St,2024-12-13,10:15:00,10:22:00,,,,,
Seanny,MUNI,N,87,2144,A,2,1,King St & 2nd St,Embarcadero ,2024-12-13,17:10:00,17:18:00,,,,,
Seanny,BART,Yellow,,4260,X,8,7,Embarcadero ,12th St,2024-12-13,17:23:00,17:35:00,,,,,
Seanny,BART,Yellow,,4467,Y,8,2,12th St,Balboa Park,2024-12-15,12:55:00,13:20:00,Three different young men (including myself) with nail polish on the train car!,,,,
Seanny,MUNI,8,,6609,,,,Geneva Ave/Balboa Park BART - 14805,Santos St & Geneva Ave,2024-12-15,13:26:00,13:36:00,,,,,
Seanny,MUNI,8,271,6596,,,,Geneva Ave & Santos St,Geneva Ave & Mission St,2024-12-15,18:18:00,18:25:00,,,,,
Seanny,MUNI,8,303,6520,,,,Geneva Ave & Mission St - 14886,Geneva Ave/Balboa Park Station - 14803,2024-12-15,19:34:00,19:39:00,,,,,
Seanny,BART,Yellow,,4351,X,8,7,Balboa Park,12th St,2024-12-15,19:47:00,20:11:00,,,,,
Seanny,BART,Yellow,,3160,Y,8,1,12th St,Embarcadero ,2024-12-17,9:27:00,9:40:00,,,,,
Seanny,MUNI,N,61,1486,B,2,2,Embarcadero ,King St & 2nd St,2024-12-17,9:51:00,9:59:00,,,,,
Seanny,MUNI,N,70,2014,A,2,2,King St & 2nd St,Embarcadero ,2024-12-17,16:28:00,16:36:00,,,,,
Seanny,BART,Yellow,,4047,Y,8,7,Embarcadero ,12th St,2024-12-17,16:42:00,16:53:00,,,,,
Seanny,BART,Red ,,4041,X,6,2,12th St,Embarcadero ,2024-12-18,,9:59:00,"First car stank REALLY bad, possibly someone sitting in their own old refuse.","Stayed at the station for a few minutes, even with a yellow train right behind.",,,
Seanny,MUNI,N,28,2094,A,2,2,Embarcadero ,King St & 2nd St,2024-12-18,10:06:00,10:12:00,,,,,
Seanny,MUNI,N,78,2074,B,2,2,King St & 2nd St,Civic Center,2024-12-18,17:20:00,17:34:00,,,,,
Seanny,BART,Yellow,,4277,Y,8,6,Civic Center,12th St,2024-12-18,17:38:00,17:54:00,,,,,
Seanny,BART,Yellow,,4035,X,8,6,12th St,Embarcadero ,2024-12-19,10:31:00,10:43:00,,,,,
Seanny,MUNI,N,2,2121,A,2,2,Embarcadero ,King St & 2nd St,2024-12-19,10:50:00,10:57:00,,,,,
Seanny,MUNI,N,87,1493,A,2,1,King St & 2nd St,Civic Center,2024-12-19,17:09:00,17:28:00,,,,,
Seanny,BART,Yellow,,4511,X,8,5,Civic Center,12th St,2024-12-19,17:31:00,17:46:00,,,,,
Seanny,BART,Yellow ,,4457,X,8,2,12th St,Embarcadero ,2024-12-20,,17:45:00,,,,,
Seanny,MUNI,F,,1058,,,,Market St & Main St,The Embarcadero & Bay St,2024-12-20,17:50:00,18:01:00,,,,,
Seanny,MUNI,F,,1050,,,,The Embarcadero & Sansome St,Market St & Drumm St,2024-12-20,20:20:00,,,,,,
Seanny,MUNI,L,112,2099,A,2,2,Embarcadero ,Castro,2024-12-20,,20:46:00,,,,,
Seanny,MUNI,M,84,1539,A,2,1,Castro ,Civic Center,2024-12-20,21:46:00,21:51:00,,,,,
Seanny,BART,Yellow,,4402,Y,8,7,Civic Center,12th St,2024-12-20,21:59:00,22:14:00,,,,,
Seanny,BART,Yellow,,4513,X,8,3,12th St,24th St,2024-12-21,15:11:00,15:31:00,,,,,
Seanny,MUNI,12,672,8918,,,,Folsom St & 24th St - 14677,Folsom St & 9th St - 14663,2024-12-21,16:57:00,17:08:00,,,,,
Seanny,BART,Red,,4100,Y,6,3,12th St,Civic Center,2024-12-22,17:17:00,17:33:00,,,,,
Seanny,MUNI,9,491,6712,,,,Market St & 9th St,Market St & 4th St,2024-12-22,21:07:00,21:13:00,,,,,
Seanny,BART,Yellow,,4520,X,8,7,Powell,12th St,2024-12-22,22:03:00,22:16:00,,,,,
Seanny,BART,Red,,4261,Y,6,3,12th St,Embarcadero ,2024-12-23,9:22:00,9:33:00,,,,,
Seanny,MUNI,N,21,2113,A,2,2,Embarcadero ,King St & 2nd St,2024-12-23,9:37:00,9:44:00,,,,,
Seanny,MUNI,N,70,2061,A,2,1,King St & 2nd St,Van Ness,2024-12-23,16:27:00,16:45:00,,,,,
Seanny,MUNI,N,,2038,A,2,2,Van Ness,Civic Center,2024-12-23,17:39:00,17:40:00,,,,,
Seanny,BART,Red,,3230,X,6,6,Civic Center,12th St,2024-12-23,17:57:00,18:14:00,,,,,
Seanny,BART,Yellow,,3240,Y,8,1,12th St,Powell,2024-12-25,13:35:00,13:49:00,,,,,
Seanny,MUNI,L,38,2034,A,1,1,Powell,Embarcadero ,2024-12-25,14:12:00,14:14:00,,,,,
Seanny,MUNI,CA,,53,2,,,Van Ness & California,California St & Mason St,2024-12-25,14:55:00,15:05:00,,,,,
Seanny,MUNI,8,XMAS,6547,,,,Stockton St & Sacramento St - 16522,4th St & Market St - 13161,2024-12-25,17:14:00,17:21:00,,,,,
Seanny,BART,Red,,4302,Y,6,2,Powell,12th St,2024-12-25,17:25:00,17:41:00,,,,,
Seanny,BART,Red ,,4026,Y,6,2,12th St,Embarcadero ,2024-12-28,10:40:00,10:51:00,,,,,
Seanny,BART,Yellow,,3143,Y,8,5,Powell,12th St,2024-12-28,13:57:00,14:11:00,,,,,
Seanny,BART,Red ,,3216,Y,6,1,12th St,Embarcadero ,2024-12-30,10:18:00,10:29:00,,,,,
Seanny,MUNI,N,41,2144,A,2,2,Embarcadero ,King St & 2nd St,2024-12-30,10:39:00,10:45:00,,,,,
Seanny,MUNI,N,76,2105,B,2,1,King St & 2nd St,Van Ness,2024-12-30,14:28:00,14:44:00,,,,,
Seanny,MUNI,F,,1061,,,,Market St & Gough St - 15673,Market St & 8th St - 15651,2024-12-30,15:42:00,15:49:00,,,,,
Seanny,BART,Yellow,,4193,Y,8,7,Civic Center,12th St,2024-12-30,15:56:00,16:11:00,,,,,
Seanny,BART,Yellow,,3166,Y,8,1,12th St,Civic Center,2024-12-31,13:12:00,13:28:00,,,,,
Seanny,MUNI,J,23,2909,B,1,1,Civic Center,Montgomery,2024-12-31,14:14:00,14:17:00,,,,,
Seanny,BART,Red,,3208,X,6,6,Powell,12th St,2024-12-31,17:05:00,17:21:00,,,,,
Seanny,BART,Red,,4404,X,8,3,12th St,Embarcadero ,2025-01-02,9:22:00,9:34:00,,,,,
Seanny,MUNI,N,21,2063,A,2,2,Embarcadero ,King St & 2nd St,2025-01-02,9:40:00,9:48:00,,,,,
Seanny,MUNI,N,87,2026,B,2,1,King St & 2nd St,Embarcadero ,2025-01-02,17:07:00,17:15:00,,,,,
Seanny,BART,Yellow,,4513,X,8,7,Embarcadero ,12th St,2025-01-02,17:21:00,,,,,,
Seanny,BART,Red,,3286,Y,6,6,12th St,Embarcadero ,2025-01-03,9:17:00,9:29:00,,,,,
Seanny,MUNI,N,21,2147,A,2,2,Embarcadero ,King St & 2nd St,2025-01-03,9:41:00,,,,,,
Seanny,MUNI,N,87,2065,A,2,2,King St & 2nd St,Embarcadero ,2025-01-03,17:05:00,17:15:00,,,,,
Seanny,BART,Red ,,3214,X,6,6,Embarcadero ,12th St,2025-01-03,18:49:00,19:01:00,,,,,
Seanny,BART,Yellow,,4413,Y,8,3,12th St,Embarcadero ,2025-01-06,9:02:00,9:15:00,,,,,
Seanny,MUNI,N,13,2047,B,2,2,Embarcadero ,King St & 2nd St,2025-01-06,9:18:00,9:27:00,,,,,
Seanny,MUNI,N,87,2057,B,2,2,12th St & 2nd St,Embarcadero ,2025-01-06,17:08:00,17:15:00,,,,,
Seanny,BART,Yellow,,4351,Y,8,7,Embarcadero ,12th St,2025-01-06,17:28:00,17:39:00,,,,,
Seanny,BART,Yellow,,4309,X,8,3,12th St,Embarcadero ,2025-01-07,9:22:00,9:33:00,,,,,
Seanny,MUNI,N,8,2065,A,2,2,Embarcadero ,King St & 2nd St,2025-01-07,9:36:00,9:43:00,,,,,
Seanny,MUNI,N,87,1512,B,2,2,King St & 2nd St,Civic Center,2025-01-07,17:05:00,17:20:00,,,,,
Seanny,BART,Red,,4199,X ,8,7,Civic Center,12th St,2025-01-07,17:25:00,17:45:00,Delayed after West Oakland due to police activity at 19th,,,,
Seanny,BART,Red,,4371,X,6,2,12th St,Embarcadero ,2025-01-08,8:57:00,9:08:00,,,,,
Seanny,MUNI,N,13,2086,A,2,2,Embarcadero ,King St & 2nd St,2025-01-08,9:20:00,9:27:00,,,,,
Seanny,MUNI,N,41,2068,A,2,2,King St & 2nd St,Montgomery,2025-01-08,12:57:00,13:09:00,,,,,
Seanny,MUNI,N,78,2133,B,2,2,Montgomery,King St & 2nd St,2025-01-08,14:09:00,14:18:00,,,,,
Seanny,MUNI,N,87,2108,A,2,2,King St & 2nd St,Powell ,2025-01-08,17:08:00,17:19:00,,,,,
Seanny,BART,Red,,4367,X,8,2,Powell ,12th St,2025-01-08,,17:42:00,,,,,
Seanny,BART,Yellow,,4229,Y,8,3,12th St,Embarcadero ,2025-01-09,8:48:00,9:00:00,,,,,
Seanny,MUNI,N,8,2054,A,2,2,Embarcadero ,King St & 2nd St,2025-01-09,9:11:00,9:18:00,,,,,
Seanny,MUNI,N,,2016,B,2,1,King St & 2nd St,Divorce Ave & Church St,2025-01-09,16:07:00,16:29:00,,,,,
Seanny,MUNI,22,444,5729,,,,Fillmore St & Oak St,Church St & Market St,2025-01-09,17:19:00,17:24:00,,,,,
Seanny,MUNI,K,68,2009,B,2,1,Church St,Powell,2025-01-09,17:27:00,17:31:00,,,,,
Seanny,BART,Red,,3208,Y,6,1,12th St,Embarcadero ,2025-01-10,11:41:00,11:53:00,,,,,
Seanny,MUNI,N,18,2028,B,2,2,Embarcadero ,King St & 2nd St,2025-01-10,12:03:00,12:12:00,,,,,
Seanny,MUNI,N,87,2118,B,2,2,King St & 2nd St,Civic Center,2025-01-10,17:05:00,17:18:00,,,,,
Seanny,BART,Red,,4329,Y,8,7,Civic Center,12th St,2025-01-10,17:24:00,17:41:00,,,,,
Seanny,BART,Red,,4294,X,6,2,12th St,Montgomery,2025-01-12,15:38:00,15:51:00,,,,,
Seanny,MUNI,K,46,2393,B,2,2,Civic Center,Church,2025-01-12,15:54:00,16:01:00,,,,,
Seanny,BART,Yellow,,4172,X,8,3,12th St,Embarcadero ,2025-01-13,9:24:00,9:35:00,,,,,
Seanny,MUNI,N,21,2086,A,2,2,Embarcadero ,King St & 2nd St,2025-01-13,9:39:00,9:47:00,,,,,
Seanny,MUNI,N,87,2140,A,2,2,King St & 2nd St,Civic Center,2025-01-13,17:06:00,17:21:00,,,,,
Seanny,BART,Red,,4012,Y,8,5,Civic Center,12th St,2025-01-13,,17:40:00,,,,,
Seanny,BART,Yellow,,4227,Y,8,3,12th St,Embarcadero ,2025-01-14,9:30:00,9:41:00,,,,,
Seanny,MUNI,N,61,2129,A,2,2,Embarcadero ,King St & 2nd St,2025-01-14,9:54:00,10:02:00,,,,,
Seanny,MUNI,N,34,2124,B,2,1,King St & 2nd St,Montgomery,2025-01-14,13:24:00,13:36:00,,,,,
Seanny,MUNI,N,,1497,B,2,2,King St & 2nd St,Civic Center,2025-01-14,17:07:00,17:20:00,,,,,
Seanny,BART,Red ,,4266,Y,8,7,Civic Center,12th St,2025-01-14,17:23:00,17:40:00,,,,,
Seanny,BART,Yellow,,4322,X,8,3,12th St,Embarcadero ,2025-01-15,9:20:00,,,,,,
Seanny,MUNI,N,29,2065,A,2,2,Embarcadero ,King St & 2nd St,2025-01-15,10:09:00,10:16:00,"Protracted delay, no trains, then a single set out of service before the N, which was pretty full.",,,,
Seanny,MUNI,N,70,1525,B,2,1,King St & 2nd St,Van Ness,2025-01-15,16:27:00,16:40:00,,,,,
Seanny,MUNI,K ,68,2103,B,2,1,Van Ness,Civic Center,2025-01-15,17:34:00,,,,,,
Seanny,BART,Yellow,,4276,Y,8,7,Civic Center,12th St,2025-01-15,17:37:00,17:52:00,,,,,
Seanny,BART,Yellow ,,4295,X,8,3,12th St,Embarcadero ,2025-01-16,8:49:00,9:06:00,,,,,
Seanny,MUNI,N,13,2137,B,2,2,Embarcadero ,King St & 2nd St,2025-01-16,9:24:00,9:32:00,"Long delay, then an N passed through Embarcadero without stopping.",,,,
Seanny,MUNI,N,70,,,2,2,King St & 2nd St,Embarcadero ,2025-01-16,16:28:00,16:36:00,,,,,
Seanny,BART,Yellow,,4197,Y,8,7,Embarcadero ,12th St,2025-01-16,16:41:00,16:51:00,,,,,
Seanny,BART,Yellow,,4195,X,8,3,12th St,Embarcadero ,2025-01-17,8:48:00,9:01:00,,,,,
Seanny,MUNI,N,54,2118,A,2,2,Embarcadero ,12th St,2025-01-17,9:04:00,9:12:00,,,,,
Seanny,MUNI,N,87,2118,A,2,2,King St & 2nd St,Powell,2025-01-17,17:10:00,17:20:00,,,,,
Seanny,BART,Yellow,,4496,Y,8,3,12th St,Embarcadero ,2025-01-20,,18:00:00,,,,,
Seanny,MUNI,1,68,5873,,,,Sacramento St & Davis St,Sacramento St & Jones St,2025-01-20,18:06:00,18:12:00,,,,,
Seanny,BART,Yellow,,4205,X,8,3,12th St,Embarcadero ,2025-01-21,9:23:00,9:35:00,,,,,
Seanny,MUNI,N,21,255,B,2,2,Embarcadero ,King St & 2nd St ,2025-01-21,,9:49:00,,,,,
Seanny,MUNI,N,87,2104,A,2,2,King St & 2nd St,Civic Center,2025-01-21,17:07:00,17:23:00,,,,,
Seanny,BART,Yellow,,4289,Y,8,7,Civic Center,12th St,2025-01-21,17:27:00,17:42:00,,,,,
Seanny,BART,Yellow,,4377,X,8,3,12th St,Embarcadero ,2025-01-22,9:29:00,9:40:00,Upscapater at Embarcadero not running,,,,
Seanny,MUNI,N,61,2008,B,2,2,Embarcadero ,King St & 2nd St,2025-01-22,9:49:00,9:56:00,,,,,
Seanny,MUNI,N,6,2020,B,2,1,King St & 2nd St,The Embarcadero & Folsom St,2025-01-22,13:57:00,14:01:00,,,,,
Seanny,MUNI,N,41,2008,B,2,2,The Embarcadero & Folsom St,King St & 2nd St,2025-01-22,14:48:00,14:53:00,,,,,
Seanny,MUNI,N,70,2113,A,2,1,King St & 2nd St,Van Ness,2025-01-22,16:25:00,16:49:00,,,,,
Seanny,MUNI,N,116,2016,B,2,1,Van Ness,Civic Center,2025-01-22,18:00:00,18:02:00,,,,,
Seanny,BART,Yellow,,4277,X,8,7,Civic Center,12th St,2025-01-22,18:06:00,18:22:00,,,,,
